DensE1,LongE1,LatE1
862.6904632,-74.15783601,4.593751061
902.7228553,-74.2092075,4.613819072
831.8228114,-74.15567233,4.586155093
431.6253933,-74.15081045,4.630105081
211.0235256,-74.10160243,4.614916053
586.6358798,-74.14864884,4.643669943
679.6173518,-74.16162133,4.596463555
536.6031156,-74.07835104,4.637162498
329.724911,-74.12377192,4.607861333
556.7033228,-74.12268952,4.592668981
521.6817278,-74.11836402,4.596467348
874.7940115,-74.15567227,4.585612507
400.5783162,-74.14161493,4.597550808
842.5498856,-74.17243536,4.594291852
444.6487548,-74.0956538,4.591585008
518.5709941,-74.1464806,4.589411559
423.7309146,-74.10106127,4.601893996
690.6723304,-74.07726957,4.591042652
261.7010631,-74.13945347,4.613828587
635.0639777,-74.15459184,4.594836591
447.954032,-74.10322377,4.591042189
641.6775466,-74.15513467,4.614369631
394.2096355,-74.12431254,4.606233538
833.6883291,-74.15837575,4.585069619
402.6692327,-74.12755685,4.605690731
435.6392369,-74.14269656,4.599721055
695.3593164,-74.16270276,4.596463426
705.5857222,-74.06969959,4.59104261
824.8631505,-74.15567239,4.586697679
821.2316408,-74.18649434,4.59700277
204.7048658,-74.07564738,4.608948009
386.0355017,-74.11620163,4.605148853
440.2780787,-74.12863826,4.605148068
996.8818925,-74.19352619,4.612736638
189.3872978,-74.07672881,4.626310775
237.0944648,-74.10214214,4.585073772
902.1902539,-74.20001828,4.63226861
397.4965159,-74.0983575,4.595925628
674.0589346,-74.18216996,4.606227376
656.7162483,-74.14864522,4.607316692
483.8311405,-74.1356666,4.592125454
373.6243191,-74.06321021,4.632279079
497.1878979,-74.11404143,4.657779814
510.769945,-74.1037645,4.591584756
731.5590236,-74.15837593,4.586697378
268.2640028,-74.12809918,4.628479312
695.4256776,-74.1837906,4.595918007
348.4906167,-74.11782282,4.587785993
473.6920545,-74.12701571,4.599722318
450.2916165,-74.12593435,4.600807566
684.0892653,-74.178382,4.58560966
613.6969807,-74.06375181,4.587786999
1146.103928,-74.17189379,4.587780891
850.2587917,-74.18162663,4.588322124
440.3503149,-74.11512049,4.611117361
160.9103605,-74.13566991,4.632819417
387.3821183,-74.14269646,4.598635883
386.8655259,-74.0918687,4.58561664
149.5580757,-74.09186933,4.617086663
1210.211481,-74.17405641,4.586152844
634.9046432,-74.15350955,4.586697913
1012.209484,-74.19622992,4.613278776
426.6479633,-74.09132799,4.58561665
1034.084601,-74.17297535,4.58886592
450.0854162,-74.17244221,4.645837483
437.6882934,-74.12701481,4.586700241
687.3402193,-74.17946349,4.586152092
473.4737097,-74.09619443,4.588329474
273.4134166,-74.13404716,4.626308518
670.324662,-74.12160796,4.590498702
460.8358505,-74.14107358,4.590497234
1058.616585,-74.15188945,4.606231188
426.5705784,-74.10160161,4.590499659
459.832227,-74.11241622,4.598095424
369.7516649,-74.16162369,4.616539235
901.7438076,-74.2021767,4.606224149
277.3725471,-74.12269188,4.630107436
737.9557789,-74.07240317,4.588872287
209.2284799,-74.09457287,4.612203325
409.5358824,-74.11728202,4.586158263
425.5290456,-74.12539512,4.623053639
419.1738245,-74.12323047,4.596467053
510.5977853,-74.14215457,4.585613858
463.7740534,-74.06591427,4.611660849
361.2748316,-74.14485923,4.597550509
347.5890584,-74.09997936,4.586701604
385.7211923,-74.12214961,4.605691091
223.0460778,-74.0729437,4.61762938
674.3006749,-74.15296896,4.587783143
408.5822851,-74.14215569,4.598093346
432.262889,-74.09727617,4.599723765
721.9321736,-74.15891799,4.598634213
156.0891858,-74.12918094,4.632277335
291.4195371,-74.13999391,4.610573023
448.4219448,-74.11782432,4.614372731
405.6114031,-74.10917141,4.586701256
382.9482116,-74.11403884,4.607319313
548.8182696,-74.14053569,4.622509868
146.2473229,-74.08375823,4.604607292
619.0989289,-74.15026684,4.601890667
933.2162461,-74.17730066,4.586152398
807.1645709,-74.15405211,4.604060614
438.824336,-74.10484572,4.586158848
658.5899134,-74.13242461,4.621967957
432.5440984,-74.09835753,4.597010801
749.4602104,-74.16054008,4.59809144
360.2296502,-74.10917165,4.592127123
791.0274161,-74.19027952,4.598087352
422.3469801,-74.14053316,4.5937528
404.5506896,-74.13945412,4.621424791
453.4409871,-74.10592769,4.600266059
473.0267772,-74.10809152,4.622512011
813.8524858,-74.0734846,4.58615936
450.8512954,-74.11836396,4.595382175
896.3963602,-74.19298328,4.59917209
369.8684664,-74.11890415,4.586158171
314.8810024,-74.08321737,4.586701935
440.2575943,-74.13080212,4.618169978
390.5191707,-74.14323698,4.596465488
458.8900404,-74.11241619,4.597552838
897.5479321,-74.17892286,4.586694755
442.9706203,-74.10430503,4.586701455
418.7320415,-74.1199864,4.600265359
671.2103701,-74.16324328,4.594835603
275.6768366,-74.07078091,4.602436941
991.0645626,-74.19244622,4.621960763
557.126922,-74.13188371,4.619797655
514.3363198,-74.09835731,4.589414587
217.8254934,-74.09186998,4.64964183
472.2930176,-74.10971285,4.60297883
779.5814699,-74.18973906,4.599715194
451.5739967,-74.1118755,4.598095451
897.6171817,-74.21677801,4.615445382
508.8533416,-74.15513562,4.623051005
687.1159192,-74.17460441,4.639868751
206.9790349,-74.09241074,4.649641818
550.767773,-74.14919097,4.657234524
634.8592163,-74.15837758,4.601347205
445.0633911,-74.12755605,4.594296416
486.3151651,-74.09619446,4.589414647
531.6279637,-74.13242282,4.598636749
596.5048673,-74.07997312,4.589414888
506.4583209,-74.12593515,4.612744465
503.2015707,-74.15621387,4.593751241
572.8156901,-74.11944511,4.590498833
275.0216192,-74.07456584,4.631194045
444.0383114,-74.09727615,4.599181179
207.2093929,-74.09403249,4.627395755
439.0479186,-74.10646815,4.593754998
744.9942281,-74.16216089,4.58669694
400.4398519,-74.10971302,4.606776936
506.0536131,-74.11295812,4.621969198
774.7577973,-74.10214238,4.5921274
619.639333,-74.06375183,4.586701825
803.1840611,-74.16865029,4.59374976
344.6386025,-74.10538771,4.619256605
761.3375585,-74.16811273,4.618708779
510.9975278,-74.12701493,4.588328001
387.2425034,-74.11512035,4.60840443
866.1736699,-74.17189464,4.594291924
454.1425631,-74.09997956,4.593212645
414.3486493,-74.11782376,4.604606176
458.7315047,-74.15783577,4.591580716
827.2573416,-74.15838362,4.654520601
482.7754907,-74.11457892,4.594839795
497.3198826,-74.09132803,4.587786998
463.2719517,-74.14161439,4.591582358
468.7269264,-74.14323633,4.589411865
453.5453554,-74.1156616,4.618170954
457.0958745,-74.09997954,4.592670058
415.9374265,-74.09835751,4.596468215
211.7703318,-74.08051408,4.648014212
334.2021874,-74.1616242,4.620879921
604.9674401,-74.11890443,4.591041451
810.6160973,-74.19244841,4.635525391
948.3542206,-74.20001381,4.606224525
850.5913232,-74.18108608,4.589407375
454.0018374,-74.09295022,4.590499898
162.4792719,-74.0880841,4.610033106
451.0813431,-74.13566704,4.597551319
369.5825268,-74.10160187,4.598095872
704.2732535,-74.18487227,4.597545602
386.1876591,-74.11025375,4.606776911
392.3517149,-74.06591327,4.672973065
537.6147787,-74.16270703,4.63227409
374.1404674,-74.11349714,4.587786224
401.7713029,-74.12431194,4.597009569
586.7451727,-74.06591458,4.592127732
412.6826423,-74.12377119,4.596467018
977.0625878,-74.19839201,4.608395144
414.1487187,-74.09186892,4.597010962
376.1165686,-74.10538706,4.602436427
885.1724468,-74.18325261,4.614365999
623.310481,-74.16595081,4.626847836
387.6112937,-74.10268326,4.597010661
423.230231,-74.11349741,4.593212091
703.0943375,-74.18000885,4.618707159
483.5189318,-74.14485882,4.593209818
249.1928184,-74.08916591,4.632279127
252.3859893,-74.13188441,4.629021617
943.9066065,-74.20271686,4.602968542
403.7731929,-74.13891101,4.593752942
724.9758475,-74.07240318,4.587787113
271.2480095,-74.08862512,4.629023619
653.653662,-74.1616205,4.589409935
545.5116499,-74.15459178,4.594294005
284.035437,-74.0767288,4.638790256
468.13618,-74.14215506,4.591039723
710.2645095,-74.18270917,4.595918167
803.7674778,-74.15729457,4.587240086
775.349041,-74.06753676,4.589414822
903.3854115,-74.16756818,4.588324036
937.0026563,-74.17784167,4.588322666
637.2373937,-74.15729614,4.601347327
682.7017813,-74.15675464,4.594293768
425.3566468,-74.11890515,4.603520941
833.6802931,-74.16054015,4.598634026
202.9837056,-74.09349133,4.608405245
240.0514852,-74.09727681,4.623054982
847.7642941,-74.18054506,4.587237109
414.0444455,-74.12972073,4.619255231
453.2492331,-74.13999216,4.590497329
609.9574842,-74.16757241,4.621964361
424.4637198,-74.1367478,4.589412433
408.7768499,-74.14540221,4.621424247
505.188886,-74.15945772,4.589952773
720.7795369,-74.15188985,4.61002929
862.5465573,-74.16054134,4.60894316
134.3810699,-74.07078073,4.621427467
551.4299168,-74.09835768,4.602436667
536.5369291,-74.09889797,4.587786811
623.5101639,-74.13080046,4.59592394
462.5472181,-74.11620215,4.614915408
422.5050388,-74.12593424,4.599179806
861.7732963,-74.19136666,4.633897811
399.8917879,-74.13512662,4.601349467
657.234535,-74.15297141,4.611114348
639.6474401,-74.1551332,4.60080498
339.8528646,-74.15026849,4.618168248
873.8137896,-74.1605414,4.609485746
298.1850424,-74.07023963,4.65723814
487.7391206,-74.10700916,4.600808602
903.5907286,-74.1578365,4.59809175
389.8212538,-74.12160882,4.604605952
431.5829114,-74.12106777,4.599180121
502.9401743,-74.15729499,4.59103819
481.3812534,-74.14972672,4.607859169
686.9911641,-74.12809661,4.592126032
794.4509852,-74.1740575,4.594291634
317.5222036,-74.10917158,4.590499363
445.0156739,-74.14702267,4.60351875
398.2437214,-74.1264754,4.605690806
434.3972995,-74.09673545,4.59972378
170.0065269,-74.09511353,4.60949038
413.3372146,-74.12052708,4.59972274
246.001783,-74.09943964,4.619256814
443.9268177,-74.14053297,4.591582454
387.236836,-74.13458664,4.610573478
1084.79945,-74.17081604,4.6159955
507.0037294,-74.10322382,4.592669949
586.4620711,-74.15999824,4.588324951
347.9470847,-74.14594279,4.619796437
385.1963257,-74.12052634,4.587243249
533.1757358,-74.11025404,4.613287948
533.5711567,-74.14919113,4.65886228
142.1109331,-74.08754329,4.604607248
387.2392223,-74.09565391,4.595925702
762.6917965,-74.16702788,4.591579621
373.4108118,-74.05239478,4.648013771
508.4422229,-74.11566041,4.595924912
467.8349029,-74.11620239,4.619256098
450.7400344,-74.14702225,4.59917806
579.547984,-74.14648274,4.611657594
392.678605,-74.13026042,4.605147949
471.5743774,-74.14269592,4.592667433
465.3214228,-74.11782441,4.61600049
507.9842925,-74.15567321,4.594293887
480.9083069,-74.09295038,4.598096112
602.1670245,-74.16162152,4.598091313
654.3951457,-74.18324956,4.593747744
725.7843824,-74.15891978,4.614369207
375.66566,-74.16162394,4.618709578
226.7799538,-74.1113364,4.632278414
191.1310798,-74.08700259,4.606235015
769.6659023,-74.18541282,4.596460349
469.5907195,-74.10538676,4.594840214
374.2817383,-74.06699588,4.601351722
550.7497263,-74.15567292,4.591580956
1143.55397,-74.17027538,4.616538156
579.6046702,-74.0675367,4.593755516
1010.86188,-74.19677101,4.615449027
763.6247337,-74.17459807,4.593206389
865.0123757,-74.18703888,4.62196162
547.2510583,-74.09889845,4.604064411
1436.752974,-74.1529709,4.606231074
413.758326,-74.10538689,4.598095734
692.1653793,-74.14053781,4.646383643
499.3323343,-74.12647808,4.644757002
463.1553211,-74.09132804,4.588329584
463.0197463,-74.13296438,4.609488434
557.669259,-74.13512732,4.610030848
383.4595066,-74.12863845,4.607860999
479.4369026,-74.14053287,4.590497282
521.9874303,-74.12106721,4.589956149
453.4325398,-74.07294381,4.599724025
390.3012002,-74.12972026,4.612744197
669.4326305,-74.07510672,4.589957475
501.7397438,-74.14377739,4.59320992
285.1582449,-74.06537279,4.655610315
488.3167561,-74.10592778,4.602436405
780.2985157,-74.06807747,4.58941483
727.7462457,-74.1724373,4.60894167
583.8754307,-74.20596439,4.620873272
459.3050241,-74.12106879,4.616000298
712.9269559,-74.15783559,4.589952957
471.9627194,-74.11728268,4.598095169
740.2639924,-74.17460013,4.608398793
517.407144,-74.10809039,4.595925277
464.8741211,-74.09565376,4.589957248
433.5895027,-74.10917199,4.599723336
438.7050217,-74.10106136,4.604606929
619.6803973,-74.06807742,4.593212937
610.4426178,-74.0632111,4.587786988
434.6701624,-74.09349112,4.599181274
410.8055748,-74.1183643,4.601350627
451.5226814,-74.11241638,4.601350943
551.1337652,-74.16378615,4.612740875
539.0646474,-74.09024663,4.588872191
833.3939226,-74.17189429,4.591578994
284.725817,-74.08375839,4.622512644
238.940474,-74.0729438,4.601351785
409.0264444,-74.14324007,4.630105825
580.1234186,-74.09078744,4.594298049
402.7301946,-74.14323723,4.599178419
580.1125703,-74.10646846,4.60135121
736.6125932,-74.16540807,4.610570332
653.5898743,-74.15243063,4.61057182
798.0548891,-74.16702754,4.588866691
657.3694507,-74.15513203,4.589953256
1103.118258,-74.17189386,4.588323478
447.7366007,-74.14323618,4.587784105
310.1518378,-74.09511334,4.601894168
451.4943367,-74.15243274,4.630647496
457.7305076,-74.15999868,4.592123055
646.9037846,-74.16702835,4.595377724
521.5486314,-74.12593526,4.614372224
908.50872,-74.16973409,4.612197541
533.2574262,-74.13945478,4.629020995
970.2709219,-74.18757877,4.616535683
375.4804883,-74.10917227,4.606234374
651.6974877,-74.18055092,4.627931032
431.9230382,-74.13620735,4.592667997
730.0108095,-74.18487219,4.597003016
420.4325687,-74.10214262,4.599181027
458.4935693,-74.14215476,4.587784204
696.4770812,-74.15783552,4.589410371
898.7511433,-74.20434152,4.617075469
530.5364277,-74.11890455,4.593211798
457.7008755,-74.14269547,4.587784155
299.1451156,-74.1378294,4.591582688
421.3368482,-74.12377108,4.594839258
482.0668399,-74.10376496,4.604064248
396.1971241,-74.14323683,4.594837729
457.7788723,-74.1421553,4.593752655
906.6636221,-74.20596264,4.611106741
474.6424487,-74.09835734,4.590499761
796.6044634,-74.06807748,4.588872243
364.7809949,-74.13945192,4.595923241
393.6048884,-74.09943893,4.595925595
828.531167,-74.18595485,4.605141637
415.5531638,-74.09781689,4.59972375
540.0024325,-74.13728923,4.598093771
931.286723,-74.17351621,4.589951019
1324.478185,-74.15459313,4.606773486
906.9795009,-74.1962292,4.608938094
379.3865747,-74.12485337,4.607861261
474.6696418,-74.05726222,4.6257679
252.3338559,-74.06861745,4.648556748
889.0283303,-74.18757577,4.597002604
334.5715161,-74.06645493,4.616001549
627.2765538,-74.0702403,4.591585202
488.3381164,-74.0967352,4.590499806
485.641847,-74.11187613,4.611117526
467.9641506,-74.13242365,4.609488476
657.0845186,-74.12701511,4.591040934
471.4004705,-74.1178234,4.598095139
460.7543427,-74.15081001,4.625764395
750.260406,-74.14594014,4.592124543
401.3326309,-74.1162018,4.608404372
466.9993028,-74.08159527,4.591585227
930.902742,-74.19568902,4.612193696
352.8506712,-74.11998569,4.588328454
837.8307828,-74.16108207,4.608943097
954.9021898,-74.18812279,4.637696422
799.8557971,-74.1632427,4.589952328
796.9149385,-74.12647447,4.592126145
732.6034829,-74.17513893,4.594291487
414.7619242,-74.11674152,4.5899564
706.4155465,-74.1021429,4.607319825
768.696879,-74.18433285,4.606227054
636.6626348,-74.07564742,4.592127823
1000.617055,-74.20704655,4.624671169
838.3723081,-74.18865729,4.597545021
410.5502418,-74.11728422,4.625767072
457.81314,-74.10160172,4.593755179
448.3764169,-74.11511955,4.593212007
433.8176856,-74.14107662,4.624680164
277.9014916,-74.09024695,4.606777551
683.8989682,-74.18162774,4.595918326
880.198257,-74.16702957,4.605144271
419.306708,-74.10484603,4.594297649
1068.969917,-74.18757911,4.618706024
484.6061727,-74.06645526,4.594840674
421.601207,-74.14648169,4.600805871
900.6333283,-74.21407498,4.618701416
382.6207196,-74.1513517,4.634988296
467.7155624,-74.12539428,4.610574157
838.4812764,-74.20272199,4.632268136
929.7889616,-74.20542094,4.605680988
398.1264367,-74.10322408,4.599723575
370.4120133,-74.14648468,4.631733273
471.8250563,-74.12269089,4.614372438
270.0395668,-74.07943252,4.62956629
366.7386265,-74.10322394,4.595925469
767.6142854,-74.11944555,4.598095045
212.1551205,-74.08375843,4.62739592
720.7529994,-74.07132174,4.589414865
496.3549053,-74.14593983,4.588869024
947.8564376,-74.19839274,4.612735826
487.8716174,-74.10646828,4.597010518
704.2514524,-74.1470232,4.608944611
944.9013105,-74.19406604,4.607310696
300.6628972,-74.11620478,4.663205554
526.1808205,-74.16595176,4.634444034
383.6816919,-74.12377185,4.60677616
520.0666029,-74.1383709,4.600806611
623.55484,-74.13134106,4.59429614
813.2685435,-74.16432576,4.603516849
378.7649914,-74.11944581,4.602435737
438.1183515,-74.13674802,4.592125365
886.1788495,-74.15567339,4.595921646
196.7573084,-74.09186919,4.610575626
502.1360856,-74.15783802,4.611656401
353.6023023,-74.09024688,4.602979445
970.6012652,-74.19622758,4.599171556
684.2463821,-74.07078102,4.590500034
709.8700478,-74.14918572,4.605146294
886.3677648,-74.20866717,4.615989512
727.8508127,-74.17676077,4.592120919
366.6692676,-74.0778103,4.634992154
744.9676635,-74.17892523,4.603514917
752.0712119,-74.148645,4.605146348
1058.894287,-74.19839339,4.616533922
518.7164967,-74.10592754,4.596467953
816.9370044,-74.15945877,4.599176737
557.4206951,-74.1205278,4.611659641
825.5567161,-74.19027969,4.599172523
375.391854,-74.12377182,4.606233574
542.5888207,-74.15351243,4.613827221
382.8889591,-74.11674173,4.593754506
802.055955,-74.18973872,4.597544852
461.1993469,-74.12593394,4.594839114
464.2504768,-74.09511304,4.589414675
210.2955649,-74.0664549,4.618171895
816.4198269,-74.12647436,4.590498385
470.3902278,-74.12160822,4.594839395
713.4430862,-74.18974067,4.610024319
726.0914998,-74.18000559,4.595918561
484.0566616,-74.133504,4.595381146
263.7439976,-74.07024003,4.617629357
453.767459,-74.11836399,4.595924762
828.2619948,-74.18811674,4.598630277
464.1900047,-74.10646802,4.590499478
389.6683597,-74.14161483,4.596465636
691.3852242,-74.1313411,4.594838727
416.1422263,-74.12755689,4.606233317
773.9718075,-74.16594625,4.589951998
426.2447028,-74.10700971,4.614373263
365.9861039,-74.15405415,4.623051122
181.1697616,-74.08105462,4.605149897
437.3380489,-74.12268962,4.594296741
444.6639059,-74.10646896,4.613830699
818.1484938,-74.20596655,4.632810139
415.7132143,-74.14594092,4.600263337
778.8715314,-74.16594632,4.590494584
768.3326299,-74.16919073,4.591579347
365.9623086,-74.12755818,4.624681248
1485.656994,-74.1697336,4.608399441
814.4444378,-74.19082135,4.605140878
280.1369358,-74.13458703,4.615456753
465.0131265,-74.1421552,4.592667482
578.6278813,-74.08051383,4.589414886
522.8365924,-74.15729753,4.613826805
466.3479756,-74.14107354,4.589954647
717.3347269,-74.1805474,4.603514684
385.8808405,-74.1226903,4.60514847
374.6427551,-74.13891097,4.593210355
467.8236351,-74.10809115,4.613830631
440.2551763,-74.13999221,4.591039916
349.2144809,-74.15675777,4.622508239
713.1203977,-74.14810476,4.610029677
427.011257,-74.09349095,4.59158506
1403.102018,-74.17081534,4.610569643
861.2671728,-74.17622208,4.606770812
522.172898,-74.08700246,4.59592587
702.7332614,-74.12917867,4.600807338
424.8742042,-74.10700911,4.599723428
495.4603128,-74.09619448,4.589957234
716.4061131,-74.15891812,4.599719385
474.1530863,-74.10809036,4.59538269
1095.777232,-74.15567333,4.59537906
753.4107932,-74.18595452,4.602971295
802.7830876,-74.1994781,4.635524212
378.4880648,-74.12160879,4.604063365
454.776255,-74.12647503,4.600264942
345.4474261,-74.14594056,4.596465233
271.0250707,-74.08700287,4.627395884
377.3357913,-74.09078742,4.593212876
394.5508135,-74.10592741,4.593212433
487.9766172,-74.1156618,4.621969058
420.8149341,-74.09619476,4.600808968
693.9478205,-74.12160799,4.591041289
438.7499429,-74.09565382,4.592127595
635.3296258,-74.12755571,4.589413137
423.7434804,-74.09781687,4.599181163
716.605948,-74.12214874,4.591583842
537.3524633,-74.10971363,4.620341595
992.9851184,-74.19947438,4.613820811
460.6560309,-74.13134126,4.597009072
495.5100413,-74.11728283,4.600808102
720.7513698,-74.1572959,4.599176983
297.319908,-74.15892071,4.622507994
534.7609934,-74.15729493,4.590495604
427.5185979,-74.1426972,4.606774676
769.0563479,-74.16865015,4.592664588
367.4823288,-74.15351283,4.617625322
591.4316181,-74.07186243,4.59267039
222.7450446,-74.08808396,4.600809134
799.1467421,-74.15567428,4.604060438
452.7790307,-74.10484615,4.597553168
625.0828237,-74.15243103,4.614369922
844.1455722,-74.16108213,4.609485683
736.238703,-74.17513878,4.593206315
692.4294169,-74.20596459,4.621958442
907.5389867,-74.1935247,4.603512686
954.4587593,-74.19839284,4.613278411
676.1824722,-74.07132173,4.591042625
494.4500491,-74.14323638,4.589954451
559.2087317,-74.08105493,4.667547297
427.5209255,-74.14161541,4.602976671
452.1403196,-74.1221489,4.594296775
466.6647302,-74.10971288,4.603521417
272.2803877,-74.08213624,4.631736622
436.1452419,-74.12323193,4.619255679
521.5412373,-74.15621363,4.591580897
507.7501808,-74.1297224,4.642043841
455.9740788,-74.09403164,4.590499874
514.845735,-74.14594232,4.614913163
450.413952,-74.12160973,4.619255782
1723.071559,-74.1708147,4.605686371
226.3897871,-74.14864684,4.623594272
711.7815681,-74.07132174,4.589957452
369.2850521,-74.09457246,4.594840555
788.2192129,-74.16702781,4.591037035
668.9689299,-74.16054197,4.614369019
588.153981,-74.15134828,4.601890555
721.9397289,-74.15783668,4.599719508
353.2915305,-74.05726169,4.644215826
405.1576915,-74.1156603,4.593754565
658.8600259,-74.06753672,4.592670343
886.6650719,-74.21299342,4.618159039
455.3202634,-74.09349093,4.590499886
638.3088149,-74.15783565,4.590495543
385.7608115,-74.13674838,4.596466057
673.5807471,-74.14972699,4.6105721
518.3028081,-74.11890474,4.596467317
619.1086817,-74.16270781,4.638785116
772.2861212,-74.16702822,4.594292552
1001.927471,-74.1562153,4.606773308
852.0857344,-74.19082084,4.601885365
465.3240134,-74.14864446,4.599720486
757.990369,-74.14432211,4.636074167
456.2116292,-74.1470221,4.597550301
609.5015301,-74.10268364,4.607862392
206.6016868,-74.12161259,4.665375578
725.5900611,-74.16919121,4.595377449
271.2358975,-74.1389126,4.612200875
510.8129937,-74.09078825,4.63770496
306.190731,-74.12377315,4.62685185
694.8928349,-74.14756403,4.61002973
290.6316392,-74.11079372,4.590499289
468.9541415,-74.12215053,4.62034092
759.2384635,-74.15513262,4.595379119
315.0980106,-74.06753647,4.610575701
469.2795545,-74.12917878,4.602435097
207.8227684,-74.10160254,4.618171571
332.6041457,-74.10484694,4.618171454
354.3927488,-74.14702431,4.620338917
670.318336,-74.07618814,4.590500064
731.0122878,-74.17081782,4.629560139
412.1818152,-74.11511961,4.594297181
581.5986952,-74.12106738,4.592669082
260.3792415,-74.07186198,4.649099367
392.1188318,-74.12431198,4.597552155
709.2177499,-74.16865063,4.59646269
425.4685637,-74.10917177,4.594840056
428.9483473,-74.13566699,4.597008732
507.4356611,-74.10700994,4.619799126
485.496635,-74.10268347,4.602979114
806.5403161,-74.13350616,4.623053045
840.0863606,-74.14810284,4.590496573
731.3766878,-74.16324296,4.592122672
987.446805,-74.1859598,4.637696757
862.4003607,-74.20812663,4.617074782
586.2594383,-74.14972716,4.612199858
189.3671222,-74.07781029,4.623597844
741.5999562,-74.16648817,4.59971848
644.3787592,-74.10268309,4.592127381
439.0588183,-74.09673548,4.600808953
494.7984042,-74.14810406,4.602976057
425.5173586,-74.14756579,4.627935066
759.889101,-74.17784341,4.600802142
442.3460677,-74.1291789,4.604062856
525.61233,-74.16216706,4.638785181
236.7471319,-74.08970629,4.610575666
820.4342408,-74.17297824,4.610569355
768.6808277,-74.16162177,4.600261657
684.0924714,-74.15188816,4.593751706
337.0411275,-74.14269759,4.611115366
424.0495529,-74.13296416,4.606775502
483.8507517,-74.09781699,4.603521856
379.7945632,-74.09186879,4.590499921
378.5442954,-74.12323058,4.598094812
538.8611319,-74.09078745,4.594840636
369.2086772,-74.14269715,4.60623209
683.9243063,-74.16162196,4.601889415
427.3184824,-74.13134261,4.614914421
916.2139165,-74.19947198,4.599713594
450.9821776,-74.12647507,4.600807529
384.8099313,-74.16324634,4.620337141
491.6676397,-74.11782662,4.655066679
721.0149135,-74.165407,4.601888958
703.4830442,-74.15783674,4.600262094
638.986335,-74.15513209,4.590495843
1093.91791,-74.19298669,4.62033292
445.9603145,-74.12701661,4.612744391
276.9795948,-74.09241002,4.615458892
425.8220985,-74.1275567,4.603520385
462.8830678,-74.15189041,4.61545515
1199.915915,-74.17297737,4.604058326
407.1108771,-74.1437786,4.60623199
462.1861113,-74.16757468,4.639869683
179.5938108,-74.04374182,4.666461322
783.5121669,-74.17351642,4.591578777
474.5802996,-74.12269082,4.613287265
493.4416221,-74.10646894,4.613288112
207.843756,-74.06753629,4.623597774
523.2140336,-74.09781672,4.593755297
440.1515161,-74.14053306,4.592667627
388.7609481,-74.10160188,4.598638459
481.8212069,-74.12214968,4.606776264
485.155047,-74.12269051,4.608403989
169.8639411,-74.08862476,4.605692405
417.2804681,-74.10376498,4.604606834
433.0588611,-74.1443179,4.591039524
936.6288472,-74.19947364,4.60948013
463.1202794,-74.11457901,4.596467555
577.7253642,-74.12052653,4.590498768
477.2428842,-74.11674196,4.598095199
77.97651666,-74.06861775,4.624682961
451.8956204,-74.13512593,4.592668085
520.3003132,-74.15459389,4.613827104
343.9391225,-74.08916606,4.64150309
393.3739705,-74.13566796,4.608945631
314.7940888,-74.10592858,4.622512101
651.8558086,-74.16270315,4.599718943
450.3239408,-74.11728371,4.616543107
600.0699744,-74.15027054,4.638243922
367.7650023,-74.09943898,4.597553355
337.982936,-74.15026855,4.618710834
825.8944612,-74.19082127,4.604598293
562.109052,-74.11998582,4.590498801
762.5227231,-74.13350612,4.622510459
606.1116961,-74.16649162,4.627390354
713.5604786,-74.2065019,4.602967866
694.1297556,-74.17135792,4.624676798
425.9385036,-74.10160197,4.601351392
437.832388,-74.10106124,4.600808823
852.3771427,-74.14756218,4.591039212
484.7877936,-74.11187642,4.617085975
741.0963152,-74.15837727,4.598634275
1219.536621,-74.15405223,4.605145786
467.4258075,-74.10755001,4.604064098
402.7923685,-74.1167417,4.59321192
387.2496658,-74.14323832,4.611115316
754.0737511,-74.19082834,4.649090276
230.765922,-74.08808435,4.627395869
373.3416548,-74.12431201,4.598094742
518.0555506,-74.11836405,4.597009935
642.2088941,-74.15783686,4.601347267
252.8970825,-74.09457334,4.631736431
418.5423799,-74.09241163,4.69196349
397.1167385,-74.12268996,4.599722606
890.5395378,-74.20542386,4.62195854
238.3392796,-74.07240296,4.617629376
544.5321979,-74.15513221,4.591581015
500.3838328,-74.10646859,4.604606729
642.7717427,-74.15459272,4.602975384
915.2395971,-74.17622193,4.60568564
480.0498102,-74.13134138,4.598636832
921.3231211,-74.19731631,4.642578186
433.4369664,-74.13674798,4.591582779
634.1038705,-74.10106095,4.592127437
380.9995267,-74.01994998,4.641500839
416.909678,-74.16486854,4.620336943
524.7698492,-74.11133553,4.613830484
535.0315497,-74.10106099,4.59321261
425.1337896,-74.12917941,4.611116478
682.6398421,-74.16108048,4.595378446
467.1704774,-74.08916528,4.593212904
319.3878331,-74.15297233,4.619795723
465.6472934,-74.12593391,4.594296528
225.3962506,-74.06915854,4.620342277
411.3750295,-74.14540036,4.601891148
624.8151921,-74.14918551,4.602975949
584.1293501,-74.15999874,4.592665641
602.0870699,-74.12809658,4.591583445
430.962764,-74.11079452,4.607862059
477.3884186,-74.10700927,4.603521534
364.33706,-74.10214359,4.627395519
247.0765458,-74.08970624,4.607862734
480.1372274,-74.10646844,4.600808624
404.1137693,-74.14377885,4.608944921
647.8677559,-74.15405119,4.595379236
704.6345293,-74.16702849,4.596462896
782.3798934,-74.1681093,4.591579485
378.7130298,-74.14540242,4.62359459
375.9719122,-74.13404467,4.594838517
411.6538875,-74.13080103,4.60352015
